r, lambda, epoch, N, ncs_res 
0.906365384,1.031325038,9,2,3464.169541
0.933009986,1.004899796,9,2,3469.274182
0.851227735,1.023799686,9,2,3472.389033
0.975146689,1.019836671,9,2,3472.723573
0.972648444,1.022274923,9,2,3477.494038
0.97893466,1.007163303,9,2,3478.748651
0.923764409,1.00784225,9,2,3488.104912
0.983961407,1.000628364,9,2,3488.205879
0.875030528,1.031432958,9,2,3496.380437
0.888391954,1.005552477,9,2,3496.41354
0.975943397,1.01175596,9,2,3496.859401
0.911634502,1.031837149,9,2,3500.082644
0.940093189,1.034279885,9,2,3504.978088
0.917595691,1.026182269,9,2,3505.487893
0.902090607,1.03150694,9,2,3506.181555
0.988338898,1.018893064,9,2,3509.796904
0.892011383,1.021887063,9,2,3514.41411
0.868638758,1.000022605,9,2,3516.187895
0.927763056,1.003094876,9,2,3517.844854
0.875703327,1.013247787,9,2,3521.313157
0.900932949,1.03272819,9,2,3522.582995
0.93239239,1.01475156,9,2,3522.929519
0.936038357,1.005501519,9,2,3523.245835
0.966903136,1.010645141,9,2,3525.54746
0.962948544,1.016665373,9,2,3526.533446
0.991820624,1.001156744,9,2,3526.858621
0.980619017,1.011126382,9,2,3529.225683
0.878221931,1.011407533,9,2,3531.550825
0.912242991,1.030974609,9,2,3534.203039
0.894027887,1.020542706,9,2,3534.379983
0.961474598,1.00286701,9,2,3534.626891
0.866098656,1.002072522,9,2,3541.444157
0.98404134,1.032152104,9,2,3544.019637
0.89415704,1.005726634,9,2,3544.460555
0.919187737,1.032267409,9,2,3547.132824
0.889740409,1.00594647,9,2,3549.427733
0.944102781,1.018761865,9,2,3549.994171
0.962857893,1.006861282,9,2,3552.584888
0.976187179,1.000578828,9,2,3559.607303
0.942798848,1.009438845,9,2,3566.32969
0.936641158,1.024988084,9,2,3573.949823
0.968852731,1.033099389,9,2,3580.831449
0.86146708,1.005991359,9,2,3582.51805
0.906442894,1.009226062,9,2,3583.436152
0.917101775,1.017563421,9,2,3593.694611
0.973828342,1.034621724,9,2,3594.993789
0.942955205,1.024973609,9,2,3597.279277
0.859861325,1.002765625,9,2,3597.665363
0.946453234,1.02804999,9,2,3598.843442
0.981781287,1.007447245,9,2,3607.88889
0.863052063,1.030996236,9,2,3608.270587
0.866103959,1.028996138,9,2,3608.610577
0.889209695,1.002032975,9,2,3611.163628
0.968448521,1.021066968,9,2,3612.214074
0.953304579,1.016822252,9,2,3614.060435
0.960165796,1.003022457,9,2,3615.901211
0.93418781,1.005762419,9,2,3615.977987
0.887839135,1.025290682,9,2,3624.234521
0.877622697,1.00995829,9,2,3624.744327
0.979838905,1.018564802,9,2,3626.213908
0.938182719,1.010112997,9,2,3626.761496
0.907692083,1.032412602,9,2,3630.917959
0.876508894,1.004786285,9,2,3637.306095
0.919671678,1.028991768,9,2,3638.123079
0.931692576,1.001144156,9,2,3644.874437
0.963275047,1.029015914,9,2,3653.445201
0.90620415,1.029727874,9,2,3659.157936
0.989406551,1.029337474,9,2,3659.486815
0.914456757,1.033340379,9,2,3661.438274
0.964074287,1.034930372,9,2,3665.121874
0.865508219,1.010396433,9,2,3677.756591
0.865665208,1.029475808,9,2,3682.072719
0.861343439,1.02186438,9,2,3685.618715
0.995123541,1.004630674,9,2,3693.200133
0.937129683,1.010051473,9,2,3697.589391
0.929434424,1.011498317,9,2,3698.734518
0.993942596,1.034643977,9,2,3702.066692
0.918106797,1.034931797,9,2,3704.470328
0.880939579,1.026914145,9,2,3704.774284
0.867576118,1.028974391,9,2,3706.082354
0.99439679,1.000227106,9,2,3706.163254
0.994615859,1.014780957,9,2,3710.054687
0.858465464,1.01712379,9,2,3710.277008
0.999256017,1.024359546,9,2,3710.765643
0.992510631,1.008474975,9,2,3711.191723
0.951340114,1.015954199,9,2,3711.444491
0.868433706,1.032786333,9,2,3712.583567
0.948269523,1.019524888,9,2,3715.210239
0.872735015,1.017623079,9,2,3724.625794
0.961906471,1.030577703,9,2,3728.600233
0.954628204,1.031020489,9,2,3737.928243
0.913481678,1.007417433,9,2,3740.672056
0.942068936,1.025181836,9,2,3753.653172
0.85265681,1.028885434,9,2,3758.33562
0.925263708,1.000134018,9,2,3761.403367
0.922979817,1.01698349,9,2,3761.667061
0.949577253,1.025587685,9,2,3763.84408
0.874066785,1.0301591,9,2,3764.529716
0.877976662,1.017754197,9,2,3772.73915
0.917505691,1.015581573,9,2,3778.416527
0.959478033,1.029868568,9,2,3780.113227
0.873593782,1.034099661,9,2,3782.217361
0.887608108,1.007103082,9,2,3782.66726
0.929611197,1.024217042,9,2,3782.918057
0.873414892,1.001726526,9,2,3784.599469
0.853504145,1.001504227,9,2,3785.614863
0.923543977,1.032636608,9,2,3786.303168
0.853189783,1.014616082,9,2,3792.619353
0.886474602,1.027871035,9,2,3792.914393
0.988390913,1.003862739,9,2,3793.186594
0.98253227,1.011334487,9,2,3796.634717
0.856500057,1.013975805,9,2,3798.305633
0.869707212,1.031373675,9,2,3798.513095
0.923483552,1.013730555,9,2,3801.657805
0.936514782,1.022725645,9,2,3808.269717
0.88918716,1.002108094,9,2,3809.457133
0.889275135,1.002307922,9,2,3809.874633
0.951193396,1.02570748,9,2,3810.462642
0.894853772,1.027055688,9,2,3811.266177
0.923962079,1.002325865,9,2,3815.526858
0.994291652,1.013756852,9,2,3819.199134
0.997226835,1.019990162,9,2,3822.255383
0.878466177,1.032468604,9,2,3822.350743
0.911041787,1.025809691,9,2,3823.060917
0.945843403,1.0050644,9,2,3826.919837
0.985155903,1.00726928,9,2,3828.069149
0.875755627,1.018077285,9,2,3829.706866
0.989891431,1.000236424,9,2,3831.183628
0.869815172,1.013091522,9,2,3836.644452
0.963039464,1.01293638,9,2,3837.050703
0.920606951,1.008997498,9,2,3838.58946
0.919570002,1.01535504,9,2,3839.908439
0.984813689,1.011107758,9,2,3846.224635
0.873471108,1.031297627,9,2,3847.619331
0.954668797,1.018465272,9,2,3850.091984
0.933981659,1.003525509,9,2,3850.607813
0.931180025,1.024374842,9,2,3852.619949
0.984472199,1.00141688,9,2,3852.788756
0.992012132,1.032826192,9,2,3855.164664
0.869606602,1.022279419,9,2,3858.318926
0.905288295,1.019301344,9,2,3858.62506
0.879803824,1.034303473,9,2,3861.528626
0.95848606,1.028345083,9,2,3865.265165
0.923149774,1.012537331,9,2,3866.42313
0.972648048,1.009615287,9,2,3867.063555
0.990372937,1.002547172,9,2,3867.185095
0.900752827,1.007193125,9,2,3869.572477
0.996033937,1.032885188,9,2,3870.930253
0.988078289,1.004928827,9,2,3886.120414
0.92961831,1.011209611,9,2,3886.321471
0.894481796,1.03032085,9,2,3888.869029
0.921198835,1.022453327,9,2,3895.296293
0.854617165,1.004353133,9,2,3900.353793
0.948394592,1.001560633,9,2,3900.89154
0.881346205,1.029962895,9,2,3905.312144
0.959617195,1.02534614,9,2,3906.278323
0.968757929,1.010817952,9,2,3910.900723
0.994057944,1.029960494,9,2,3912.160441
0.88223651,1.017546123,9,2,3912.867988
0.952896694,1.010641599,9,2,3919.047757
0.881587494,1.024720189,9,2,3919.348277
0.962226635,1.007478823,9,2,3919.495476
0.989548883,1.02288121,9,2,3922.952266
0.885008471,1.007578219,9,2,3924.196219
0.909509244,1.013855743,9,2,3924.591938
0.904908751,1.012304753,9,2,3929.504559
0.962738459,1.029319287,9,2,3933.86231
0.919220289,1.028903402,9,2,3937.185464
0.864359153,1.003799522,9,2,3942.360497
0.909472005,1.009108866,9,2,3942.501875
0.954842262,1.02086422,9,2,3944.595172
0.854315399,1.012148587,9,2,3945.557879
0.945251377,1.020946396,9,2,3945.584678
0.96298708,1.004391125,9,2,3950.801472
0.862745348,1.01518561,9,2,3954.601143
0.925812588,1.001170134,9,2,3956.997877
0.930608303,1.02232036,9,2,3957.325759
0.946592215,1.009077175,9,2,3959.29191
0.889764189,1.02432563,9,2,3963.270403
0.913108505,1.023578168,9,2,3963.916589
0.938944496,1.010967103,9,2,3964.061495
0.937643566,1.010932568,9,2,3969.449342
0.956864605,1.020207407,9,2,3975.254494
0.938955651,1.025566745,9,2,3976.707235
0.988809723,1.009982425,9,2,3977.665056
0.942667964,1.014384546,9,2,3979.969348
0.899019425,1.023673674,9,2,3980.012357
0.866785914,1.007443921,9,2,3984.580043
0.854588375,1.005984486,9,2,3989.692775
0.994994036,1.03480535,9,2,3989.991969
0.937486879,1.024186075,9,2,3992.279911
0.961429307,1.032672807,9,2,3993.341396
0.958999993,1.017948066,9,2,3993.500429
0.915818503,1.001369961,9,2,3998.0343
0.900418334,1.016833828,9,2,3998.455666
0.910251055,1.000181948,9,2,3999.239186
0.95463394,1.018980647,9,2,4000.79237
0.91711891,1.026022037,9,2,4003.811317
0.912407528,1.0314059,9,2,4006.348431
0.980229262,1.032041618,9,2,4006.906168
0.98743575,1.028389472,9,2,4007.193744
0.89108897,1.004577994,9,2,4008.418555
0.983515913,1.008905532,9,2,4014.559179
0.955016377,1.018131252,9,2,4022.369443
0.95715621,1.011773866,9,2,4022.738418
0.901591659,1.00897228,9,2,4035.866199
0.995884569,1.017266746,9,2,4038.358437
0.901293163,1.034388726,9,2,4043.709916
0.856969919,1.015676586,9,2,4044.65599
0.936271494,1.004873008,9,2,4056.410223
0.907488183,1.024956806,9,2,4057.253366
0.875813018,1.018066901,9,2,4057.616129
0.865575527,1.022096639,9,2,4061.23755
0.865931722,1.00552493,9,2,4065.823621
0.889342972,1.031822956,9,2,4066.915084
0.97482271,1.017852547,9,2,4072.017703
0.887838091,1.034031678,9,2,4072.535707
0.856096073,1.001067182,9,2,4084.073935
0.92790622,1.008222641,9,2,4084.146756
0.954030535,1.030479817,9,2,4090.233297
0.95537805,1.02766826,9,2,4094.187884
0.906804656,1.013334351,9,2,4097.97809
0.899814347,1.029093557,9,2,4105.243157
0.87566099,1.003531722,9,2,4110.482941
0.954512369,1.031317161,9,2,4116.653101
0.989011006,1.020616769,9,2,4117.443382
0.988607121,1.034421941,9,2,4117.470854
0.975995328,1.001015609,9,2,4117.537129
0.905763999,1.007983273,9,2,4124.216586
0.963815458,1.002107738,9,2,4124.977768
0.92076727,1.003437943,9,2,4126.184205
0.999360456,1.013738729,9,2,4127.353067
0.991946524,1.018185616,9,2,4129.822931
0.858910119,1.016228691,9,2,4130.430178
0.938526517,1.022147512,9,2,4130.94174
0.854430697,1.000191805,9,2,4131.562754
0.873726127,1.007395579,9,2,4136.180912
0.867265311,1.021810402,9,2,4136.255057
0.901073529,1.012632574,9,2,4136.386763
0.942999566,1.001383316,9,2,4136.431145
0.869577583,1.023189181,9,2,4136.622088
0.919422083,1.02234988,9,2,4137.426306
0.946155567,1.010774843,9,2,4138.459339
0.879197827,1.008500546,9,2,4138.900097
0.875634514,1.012437917,9,2,4142.569405
0.955433723,1.007062518,9,2,4143.461448
0.868878533,1.029467875,9,2,4147.658817
0.991720856,1.021933562,9,2,4148.024387
0.991476964,1.013578168,9,2,4150.788201
0.984760952,1.029868688,9,2,4153.124352
0.873280004,1.034166806,9,2,4156.758684
0.873515505,1.015452719,9,2,4158.793769
0.958930134,1.028848908,9,2,4159.761907
0.92000668,1.013952687,9,2,4161.322217
0.958984139,1.031398062,9,2,4164.276478
0.968370861,1.029245253,9,2,4175.586922
0.999464141,1.01190318,9,2,4177.481746
0.949978924,1.033726608,9,2,4182.316025
0.901506284,1.031758394,9,2,4183.140752
0.861377795,1.030461758,9,2,4184.768137
0.895265111,1.008196955,9,2,4192.474538
0.944538829,1.006152994,9,2,4194.947928
0.912156178,1.012874801,9,2,4195.306605
0.994870358,1.017271403,9,2,4196.206378
0.974408303,1.027621913,9,2,4198.325112
0.902298832,1.012222568,9,2,4208.846662
0.923703197,1.022169917,9,2,4209.915801
0.883807576,1.031729745,9,2,4213.013943
0.866560935,1.017282792,9,2,4217.628408
0.929567411,1.028635871,9,2,4218.84415
0.976804708,1.021384685,9,2,4220.783162
0.9124745,1.031374348,9,2,4225.541681
0.959477241,1.032670344,9,2,4230.249032
0.87417563,1.020778197,9,2,4232.682815
0.972946046,1.027962961,9,2,4235.391487
0.953749012,1.022287992,9,2,4238.333937
0.955356832,1.014723236,9,2,4239.97711
0.95074622,1.025507587,9,2,4246.874742
0.872791293,1.016485499,9,2,4250.809597
0.937897151,1.020062559,9,2,4259.52695
0.916837843,1.014713417,9,2,4260.451132
0.963026836,1.018176217,9,2,4263.484683
0.868862197,1.002248993,9,2,4267.790676
0.920071178,1.034798741,9,2,4272.564748
0.922359145,1.033910192,9,2,4273.058274
0.928221585,1.017799839,9,2,4273.496486
0.948003392,1.000862999,9,2,4275.914242
0.892309503,1.002486662,9,2,4276.664876
0.985125379,1.014688664,9,2,4281.106595
0.984819441,1.002516159,9,2,4281.635535
0.975309328,1.029121897,9,2,4282.67895
0.963541423,1.01411636,9,2,4288.672229
0.927972811,1.004296677,9,2,4292.671451
0.902163402,1.01541916,9,2,4294.036116
0.938894312,1.016905332,9,2,4294.073766
0.880876942,1.01759863,9,2,4294.34868
0.978956029,1.026415001,9,2,4304.284047
0.908701291,1.034122514,9,2,4305.914296
0.856455204,1.028627766,9,2,4306.726324
0.965942627,1.018334614,9,2,4310.07301
0.96755012,1.01288701,9,2,4310.704104
0.986870513,1.001095282,9,2,4311.84915
0.855701501,1.000852158,9,2,4315.088457
0.975035657,1.012904624,9,2,4317.128967
0.959479453,1.017378026,9,2,4322.859583
0.866698561,1.005063317,9,2,4326.405582
0.96568028,1.005137422,9,2,4352.958418
0.883899267,1.013967099,9,2,4354.29524
0.962037916,1.018649659,9,2,4357.603656
0.909503691,1.00605331,9,2,4357.760809
0.86229763,1.014383741,9,2,4372.065748
0.861644376,1.025899734,9,2,4377.750472
0.960384672,1.008753912,9,2,4378.663749
0.934077567,1.025917243,9,2,4380.370129
0.945239438,1.008664481,9,2,4384.823042
0.960818415,1.034703098,9,2,4400.920184
0.914370523,1.018580884,9,2,4402.154267
0.926833063,1.017858967,9,2,4404.447177
0.911439812,1.020849247,9,2,4405.245959
0.97825899,1.032449394,9,2,4407.327632
0.988864571,1.034063372,9,2,4407.866794
0.891926043,1.029193039,9,2,4408.754035
0.936577671,1.030237462,9,2,4411.472408
0.973938126,1.024505777,9,2,4415.879358
0.944683011,1.025725688,9,2,4416.002333
0.935423846,1.001119282,9,2,4416.919928
0.888332001,1.024308575,9,2,4418.993757
0.874166936,1.011752452,9,2,4425.820794
0.978078288,1.013528747,9,2,4429.01196
0.943786906,1.005524563,9,2,4430.562902
0.864945045,1.020271418,9,2,4431.86517
0.980647777,1.001668631,9,2,4432.810025
0.925755961,1.021205837,9,2,4435.22844
0.918875932,1.004159622,9,2,4436.013499
0.958419265,1.004794113,9,2,4436.356664
0.905740556,1.007415451,9,2,4440.529474
0.91590699,1.03165635,9,2,4440.882034
0.914795903,1.013143244,9,2,4451.03976
0.90813296,1.019904667,9,2,4452.467455
0.969441931,1.016368729,9,2,4461.04922
0.905257993,1.018674487,9,2,4464.394415
0.984000798,1.020166142,9,2,4465.399934
0.932871897,1.007727298,9,2,4467.766177
0.937487774,1.001489619,9,2,4467.868408
0.978624996,1.02287049,9,2,4471.374933
0.861250768,1.021776547,9,2,4471.723526
0.926294874,1.0326134,9,2,4473.106722
0.977647905,1.026875222,9,2,4476.477148
0.850607157,1.015067837,9,2,4482.301762
0.975718587,1.023148677,9,2,4488.914026
0.960819199,1.011519247,9,2,4493.598641
0.943192545,1.013146435,9,2,4497.905877
0.975843261,1.00621605,9,2,4499.451822
0.950671465,1.019959808,9,2,4503.052863
0.883626369,1.015149493,9,2,4503.144432
0.961646984,1.010009919,9,2,4505.194723
0.863830129,1.009132652,9,2,4505.69757
0.89896391,1.018629473,9,2,4507.5734
0.965640662,1.014742594,9,2,4507.68233
0.853740519,1.001606867,9,2,4510.098219
0.863865264,1.027698807,9,2,4510.682859
0.953372571,1.028810602,9,2,4513.883468
0.91767183,1.01082316,9,2,4516.402409
0.940938559,1.025065226,9,2,4517.066876
0.922078149,1.017107399,9,2,4517.500839
0.883152264,1.030537492,9,2,4530.475566
0.888696307,1.032274,9,2,4538.468175
0.93814068,1.009306165,9,2,4540.117555
0.943756608,1.025817883,9,2,4541.600114
0.97870275,1.002664741,9,2,4544.298839
0.974736751,1.030187358,9,2,4544.821064
0.928994336,1.031151166,9,2,4549.302577
0.980712144,1.004686067,9,2,4551.156991
0.904782839,1.018872186,9,2,4554.695163
0.99530898,1.017805401,9,2,4557.007403
0.974057729,1.014456874,9,2,4559.772658
0.920423247,1.006200915,9,2,4566.868011
0.99382756,1.024069422,9,2,4573.284724
0.922934115,1.033955205,9,2,4574.699837
0.93605855,1.001196807,9,2,4580.374688
0.968377328,1.009153531,9,2,4582.867885
0.955520169,1.010726901,9,2,4583.524895
0.887621785,1.031312052,9,2,4585.763971
0.879964815,1.026895346,9,2,4585.979905
0.972824182,1.028151004,9,2,4590.097669
0.923642715,1.028488395,9,2,4591.899481
0.957333732,1.018824753,9,2,4596.501312
0.940863714,1.027631765,9,2,4598.68293
0.928632059,1.005380854,9,2,4605.737059
0.928825977,1.031492373,9,2,4622.578942
0.867576968,1.021065659,9,2,4626.33211
0.955379655,1.003468384,9,2,4629.445348
0.876120918,1.01121809,9,2,4630.970131
0.917759333,1.019706231,9,2,4633.601237
0.937333514,1.032864311,9,2,4635.528779
0.974690791,1.021194506,9,2,4636.005781
0.980163749,1.031922504,9,2,4636.433097
0.942743512,1.000100445,9,2,4637.112736
0.960902771,1.002613559,9,2,4642.039042
0.998258807,1.022122927,9,2,4647.007692
0.990147387,1.007357661,9,2,4648.863755
0.97966061,1.001255418,9,2,4652.654855
0.890213438,1.02857355,9,2,4655.316629
0.982259596,1.00609091,9,2,4656.885382
0.960424758,1.00113744,9,2,4662.903939
0.917562434,1.003458461,9,2,4669.504248
0.970800293,1.012545832,9,2,4671.647804
0.95952104,1.002203287,9,2,4676.006517
0.878093475,1.021913815,9,2,4677.870949
0.995737159,1.015608752,9,2,4677.942607
0.867782337,1.000171865,9,2,4685.608779
0.962659473,1.003054142,9,2,4687.967125
0.889061235,1.019413389,9,2,4689.071472
0.961312604,1.023588819,9,2,4689.321328
0.951601241,1.026536582,9,2,4689.693256
0.968540199,1.024285699,9,2,4689.86819
0.902258453,1.026243268,9,2,4695.445985
0.95787676,1.021203684,9,2,4698.6721
0.89310709,1.007278304,9,2,4705.82992
0.960835685,1.006406108,9,2,4710.538129
0.966864878,1.012064289,9,2,4710.750693
0.935723753,1.032083336,9,2,4711.080476
0.894642008,1.011614546,9,2,4713.127854
0.992191601,1.024719425,9,2,4717.004886
0.972735606,1.027872016,9,2,4718.225495
0.87612454,1.020679841,9,2,4720.678381
0.918846467,1.008036765,9,2,4739.007207
0.854948357,1.015797785,9,2,4747.661916
0.959018061,1.015587015,9,2,4757.607586
0.975047453,1.032970846,9,2,4763.916322
0.916422407,1.034074792,9,2,4767.154053
0.958301249,1.012103726,9,2,4768.594507
0.873322743,1.028018364,9,2,4775.92938
0.95066846,1.032889736,9,2,4780.03541
0.867013354,1.022925597,9,2,4784.560903
0.921527039,1.016239317,9,2,4786.182213
0.894393377,1.033844523,9,2,4786.423379
0.939074125,1.016316697,9,2,4786.589618
0.987106081,1.001446825,9,2,4788.379049
0.950765838,1.028635607,9,2,4794.493332
0.939480445,1.006026565,9,2,4803.133992
0.925493497,1.012224746,9,2,4803.427472
0.992066683,1.026580039,9,2,4807.443541
0.955396969,1.003436907,9,2,4822.254624
0.943562476,1.031280334,9,2,4822.591288
0.956467202,1.002504786,9,2,4822.637195
0.931832464,1.032701974,9,2,4823.706352
0.940195777,1.021816304,9,2,4828.647809
0.852692322,1.03346921,9,2,4833.093324
0.937991049,1.009067231,9,2,4833.6612
0.961281356,1.002823319,9,2,4834.852118
0.889240285,1.002092489,9,2,4839.556696
0.976116082,1.014949301,9,2,4842.836695
0.92356939,1.013411723,9,2,4855.931268
0.882593297,1.025490455,9,2,4857.787489
0.920790799,1.007356987,9,2,4859.91487
0.934186584,1.014022324,9,2,4866.19673
0.911344456,1.02268503,9,2,4866.794432
0.933894964,1.009041584,9,2,4867.576386
0.903464887,1.015350678,9,2,4871.819948
0.923162433,1.010379723,9,2,4875.871794
0.906699968,1.024297539,9,2,4877.572791
0.950763832,1.009898322,9,2,4878.343412
0.995241228,1.020465164,9,2,4881.763457
0.87589668,1.028779884,9,2,4886.134676
0.909436969,1.016563127,9,2,4888.740778
0.881138033,1.015599985,9,2,4889.861784
0.94926415,1.029475141,9,2,4894.519125
0.97236129,1.025161627,9,2,4900.554444
0.866973447,1.023188931,9,2,4909.611193
0.980012038,1.02912936,9,2,4912.574722
0.864568144,1.025161412,9,2,4931.260336
0.891803448,1.022012027,9,2,4931.854711
0.908730578,1.011906578,9,2,4931.989654
0.927748758,1.019593461,9,2,4932.030545
0.892762428,1.01133541,9,2,4938.793198
0.939579955,1.023341669,9,2,4939.533543
0.860734252,1.012987424,9,2,4941.486266
0.978627269,1.007401187,9,2,4941.977934
0.993950325,1.018404183,9,2,4946.546617
0.861521308,1.010362463,9,2,4951.722933
0.987787113,1.025483463,9,2,4957.366212
0.900091428,1.01773012,9,2,4957.579058
0.905917005,1.010226271,9,2,4961.23847
0.931788748,1.023092643,9,2,4961.721605
0.948519208,1.0224604,9,2,4963.265796
0.967018163,1.028887966,9,2,4967.228859
0.868075806,1.022528622,9,2,4981.360848
0.883257676,1.000232139,9,2,4987.332885
0.892678522,1.02484211,9,2,4996.880998
0.911815634,1.033985485,9,2,4999.77701
0.972498635,1.006855849,9,2,5001.0095
0.920598965,1.000231523,9,2,5012.706464
0.917143848,1.015424605,9,2,5020.691877
0.957943691,1.009349079,9,2,5021.089052
0.867799397,1.003398123,9,2,5023.841517
0.969318995,1.012925126,9,2,5025.741486
0.864404583,1.019289441,9,2,5030.067101
0.958973325,1.021712315,9,2,5032.124411
0.954353706,1.003546879,9,2,5032.624815
